lat,lng,year,map_name,address_1,address_2,address_3,address_4,protocols,district_id,division_id,internal_id,archive_name,district_name,election_type,internal_name,abroad_district_id,total_registered_voters,total_registered_voters_men,total_registered_voters_women,participated,participated_confidence,invalid_ballots,invalid_ballots_confidence,Party || 1 || „პაატა ბურჭულაძე - სახელმწიფო ხალხისთვის”,Party || 10 || „შალვა ნათელაშვილი - საქართველოს ლეიბორისტული პარტია”,Party || 27 || „ირაკლი ალასანია - თავისუფალი დემოკრატები”,Party || 3 || „ნინო ბურჯანაძე - დემოკრატიული მოძრაობა”,Party || 41 || „ქართული ოცნება - დემოკრატიული საქართველო”,Party || 5 || „ერთიანი ნაციონალური მოძრაობა”,"Party || 8 || „დავით თარხან-მოურავი, ირმა ინაშვილი - საქართველოს პატრიოტთა ალიანსი, გაერთიანებული ოპოზიცია”",Party || 999 || Other
42.25796428489542,41.80701792240143,2016,2016 წლის 8 ოქტომბრის საქართველოს პარლამენტის არჩევნები,შუა ხორგის,შუა ხორგის საჯარო სკოლის შენობა,სოფ.შუა ხორგა,,https://archiveresults.cec.gov.ge/results/20161008/oqm/7/oqmi_66_64.66.23.html,64,64.66.23,2016_parliamentary_round_1,08.10.2016 საქართველოს პარლამენტის არჩევნების შედეგები,#64 მაჟორიტარული ოლქი,proportional,2016 წლის საპარლამენტო არჩევნები (ტური 1),0,948,451,497,618,3,20,3,57,22,38,11,273,152,37,8
42.445756324050905,41.983605404151945,2016,2016 წლის 8 ოქტომბრის საქართველოს პარლამენტის არჩევნები,ძველი ხიბულის,ძველი ხიბულის საჯარო სკოლის შენობა,სოფ.ძველი ხიბულა,,https://archiveresults.cec.gov.ge/results/20161008/oqm/7/oqmi_66_64.66.24.html,64,64.66.24,2016_parliamentary_round_1,08.10.2016 საქართველოს პარლამენტის არჩევნების შედეგები,#64 მაჟორიტარული ოლქი,proportional,2016 წლის საპარლამენტო არჩევნები (ტური 1),0,656,348,308,454,3,22,3,10,5,9,5,158,232,9,4
42.39088182665314,41.805338859558105,2016,2016 წლის 8 ოქტომბრის საქართველოს პარლამენტის არჩევნები,ხამისკურის,ხამისქურის საჯარო სკოლის შენობა,სოფ.ხამისქური,,https://archiveresults.cec.gov.ge/results/20161008/oqm/7/oqmi_66_64.66.25.html,64,64.66.25,2016_parliamentary_round_1,08.10.2016 საქართველოს პარლამენტის არჩევნების შედეგები,#64 მაჟორიტარული ოლქი,proportional,2016 წლის საპარლამენტო არჩევნები (ტური 1),0,1211,626,585,766,3,16,3,28,14,14,16,369,202,83,24
42.36340161091427,41.833939254283905,2016,2016 წლის 8 ოქტომბრის საქართველოს პარლამენტის არჩევნები,ხეთის,ხეთის საჯარო სკოლის შენობა,სოფ. ხეთა,,https://archiveresults.cec.gov.ge/results/20161008/oqm/7/oqmi_66_64.66.26.html,64,64.66.26,2016_parliamentary_round_1,08.10.2016 საქართველოს პარლამენტის არჩევნების შედეგები,#64 მაჟორიტარული ოლქი,proportional,2016 წლის საპარლამენტო არჩევნები (ტური 1),0,1380,658,722,835,3,24,3,51,11,49,39,371,225,42,18
42.362747598183134,41.83509796857834,2016,2016 წლის 8 ოქტომბრის საქართველოს პარლამენტის არჩევნები,ხეთის,ხეთის #1 ბაგა-ბაღის შენობა,სოფ. ხეთა,,https://archiveresults.cec.gov.ge/results/20161008/oqm/7/oqmi_66_64.66.27.html,64,64.66.27,2016_parliamentary_round_1,08.10.2016 საქართველოს პარლამენტის არჩევნების შედეგები,#64 მაჟორიტარული ოლქი,proportional,2016 წლის საპარლამენტო არჩევნები (ტური 1),0,1264,601,663,767,3,29,3,41,10,23,13,379,176,79,15
42.31846333779047,41.90158347976228,2016,2016 წლის 8 ოქტომბრის საქართველოს პარლამენტის არჩევნები,ხობის,",,საქართველოს ფოსტის,, შენობა","ქ.ხობი, ცოტნე დადიანის #181",,https://archiveresults.cec.gov.ge/results/20161008/oqm/7/oqmi_66_64.66.28.html,64,64.66.28,2016_parliamentary_round_1,08.10.2016 საქართველოს პარლამენტის არჩევნების შედეგები,#64 მაჟორიტარული ოლქი,proportional,2016 წლის საპარლამენტო არჩევნები (ტური 1),0,1320,605,715,717,3,27,3,102,12,41,36,287,157,35,20
42.341373491131655,41.861295104026794,2016,2016 წლის 8 ოქტომბრის საქართველოს პარლამენტის არჩევნები,პირველი მაისის,პირველი მაისის საბავშვო ბაღის შენობა,სოფ.პირველი მაისი,,https://archiveresults.cec.gov.ge/results/20161008/oqm/7/oqmi_66_64.66.29.html,64,64.66.29,2016_parliamentary_round_1,08.10.2016 საქართველოს პარლამენტის არჩევნების შედეგები,#64 მაჟორიტარული ოლქი,proportional,2016 წლის საპარლამენტო არჩევნები (ტური 1),0,834,430,404,535,3,20,2,22,8,16,8,248,151,50,12
42.32417061135249,41.92101180553436,2016,2016 წლის 8 ოქტომბრის საქართველოს პარლამენტის არჩევნები,ნოჯიხევის,ნოჯიხევის საჯარო სკოლის შენობა,სოფ. ნოჯიხევი,,https://archiveresults.cec.gov.ge/results/20161008/oqm/7/oqmi_66_64.66.30.html,64,64.66.30,2016_parliamentary_round_1,08.10.2016 საქართველოს პარლამენტის არჩევნების შედეგები,#64 მაჟორიტარული ოლქი,proportional,2016 წლის საპარლამენტო არჩევნები (ტური 1),0,733,345,388,454,3,21,3,35,7,33,10,179,149,14,6
42.17199957119924,41.77995443344116,2016,2016 წლის 8 ოქტომბრის საქართველოს პარლამენტის არჩევნები,შავღელეს,შავღელეს საჯარო სკოლის შენობა,სოფ.შავღელე,,https://archiveresults.cec.gov.ge/results/20161008/oqm/7/oqmi_66_64.66.31.html,64,64.66.31,2016_parliamentary_round_1,08.10.2016 საქართველოს პარლამენტის არჩევნების შედეგები,#64 მაჟორიტარული ოლქი,proportional,2016 წლის საპარლამენტო არჩევნები (ტური 1),0,456,237,219,338,3,6,3,1,1,5,6,149,138,28,4
42.221863584720204,41.796326637268066,2016,2016 წლის 8 ოქტომბრის საქართველოს პარლამენტის არჩევნები,ჭალადიდის,ჭალადიდის საბავშვო ბაღის შენობა,სოფ. ჭალადიდი,,https://archiveresults.cec.gov.ge/results/20161008/oqm/7/oqmi_66_64.66.32.html,64,64.66.32,2016_parliamentary_round_1,08.10.2016 საქართველოს პარლამენტის არჩევნების შედეგები,#64 მაჟორიტარული ოლქი,proportional,2016 წლის საპარლამენტო არჩევნები (ტური 1),0,492,238,254,304,3,18,3,5,5,19,10,102,115,24,6
42.48209699381596,41.90229028464273,2016,2016 წლის 8 ოქტომბრის საქართველოს პარლამენტის არჩევნები,,საჯარო სკოლის შენობა,ახალსოფელი.ა.როგავას ქ.#2,,https://archiveresults.cec.gov.ge/results/20161008/oqm/7/oqmi_66_64.67.36.html,64,64.67.36,2016_parliamentary_round_1,08.10.2016 საქართველოს პარლამენტის არჩევნების შედეგები,#64 მაჟორიტარული ოლქი,proportional,2016 წლის საპარლამენტო არჩევნები (ტური 1),0,914,446,468,431,3,15,3,10,12,12,3,154,198,20,7
42.4649306828753,41.88769102096444,2016,2016 წლის 8 ოქტომბრის საქართველოს პარლამენტის არჩევნები,კოლხიდა,ადმინისტრაციული შენობა,სოფ.ჯუმი კ.გამსახურდიას ქ.#3,,https://archiveresults.cec.gov.ge/results/20161008/oqm/7/oqmi_66_64.67.37.html,64,64.67.37,2016_parliamentary_round_1,08.10.2016 საქართველოს პარლამენტის არჩევნების შედეგები,#64 მაჟორიტარული ოლქი,proportional,2016 წლის საპარლამენტო არჩევნები (ტური 1),0,1332,649,683,685,3,22,3,7,10,32,9,311,226,55,11
42.41267673842307,41.74094736634288,2016,2016 წლის 8 ოქტომბრის საქართველოს პარლამენტის არჩევნები,,კოოპერატივის შენობა,სოფ.დიდინეძი დ.აღმაშენებლის ქ.#8,,https://archiveresults.cec.gov.ge/results/20161008/oqm/7/oqmi_66_64.67.44.html,64,64.67.44,2016_parliamentary_round_1,08.10.2016 საქართველოს პარლამენტის არჩევნების შედეგები,#64 მაჟორიტარული ოლქი,proportional,2016 წლის საპარლამენტო არჩევნები (ტური 1),0,1139,574,565,773,3,21,3,9,5,9,9,225,477,13,5
42.38332987890078,41.67686700839113,2016,2016 წლის 8 ოქტომბრის საქართველოს პარლამენტის არჩევნები,,ერგეტის კულტურის სახლის შენობა,სოფ.ერგეტა დ.აღმაშენებლის ქ.#5,,https://archiveresults.cec.gov.ge/results/20161008/oqm/7/oqmi_66_64.67.45.html,64,64.67.45,2016_parliamentary_round_1,08.10.2016 საქართველოს პარლამენტის არჩევნების შედეგები,#64 მაჟორიტარული ოლქი,proportional,2016 წლის საპარლამენტო არჩევნები (ტური 1),0,1148,561,587,682,3,43,3,3,1,16,3,281,299,28,8
42.405938,41.9394948,2016,2016 წლის 8 ოქტომბრის საქართველოს პარლამენტის არჩევნები,,ნარაზენის კულტურის სახლის შენობა,სოფ.ნარაზენი მ.ლომაიას ქ.#12,,https://archiveresults.cec.gov.ge/results/20161008/oqm/7/oqmi_66_64.67.55.html,64,64.67.55,2016_parliamentary_round_1,08.10.2016 საქართველოს პარლამენტის არჩევნების შედეგები,#64 მაჟორიტარული ოლქი,proportional,2016 წლის საპარლამენტო არჩევნები (ტური 1),0,1410,681,729,726,3,41,3,18,9,27,7,210,324,81,9
42.4058896,41.9394945,2016,2016 წლის 8 ოქტომბრის საქართველოს პარლამენტის არჩევნები,,არასრული საჯარო სკოლის შენობა,სოფ.შამადელა კ.ლომაიას ქ.#191,,https://archiveresults.cec.gov.ge/results/20161008/oqm/7/oqmi_66_64.67.56.html,64,64.67.56,2016_parliamentary_round_1,08.10.2016 საქართველოს პარლამენტის არჩევნების შედეგები,#64 მაჟორიტარული ოლქი,proportional,2016 წლის საპარლამენტო არჩევნები (ტური 1),0,1459,728,731,805,3,39,3,32,10,19,3,274,365,31,32
42.44060846626315,41.76172614097595,2016,2016 წლის 8 ოქტომბრის საქართველოს პარლამენტის არჩევნები,,ოქტომბრის საჯარო სკოლის შენობა,სოფ.ოქტომბერი მ.რატიას ქ.#1,,https://archiveresults.cec.gov.ge/results/20161008/oqm/7/oqmi_66_64.67.62.html,64,64.67.62,2016_parliamentary_round_1,08.10.2016 საქართველოს პარლამენტის არჩევნების შედეგები,#64 მაჟორიტარული ოლქი,proportional,2016 წლის საპარლამენტო არჩევნები (ტური 1),0,1293,641,652,606,2,11,2,18,7,17,6,261,260,19,7
42.43614275995328,41.80749535560608,2016,2016 წლის 8 ოქტომბრის საქართველოს პარლამენტის არჩევნები,,ცაიშის ადმინისტრაციული შენობა,სოფ.ცაიში თბილისის ქ.#156,,https://archiveresults.cec.gov.ge/results/20161008/oqm/7/oqmi_66_64.67.73.html,64,64.67.73,2016_parliamentary_round_1,08.10.2016 საქართველოს პარლამენტის არჩევნების შედეგები,#64 მაჟორიტარული ოლქი,proportional,2016 წლის საპარლამენტო არჩევნები (ტური 1),0,971,445,526,433,3,38,3,15,10,9,4,175,165,12,5
42.413651034085945,41.79292559623718,2016,2016 წლის 8 ოქტომბრის საქართველოს პარლამენტის არჩევნები,ცაცხვი,ცაიშის შერწყმული სკოლის შენობა,სოფ.ცაცხვი თბილისის ქ.#246,,https://archiveresults.cec.gov.ge/results/20161008/oqm/7/oqmi_66_64.67.74.html,64,64.67.74,2016_parliamentary_round_1,08.10.2016 საქართველოს პარლამენტის არჩევნების შედეგები,#64 მაჟორიტარული ოლქი,proportional,2016 წლის საპარლამენტო არჩევნები (ტური 1),0,835,400,435,516,3,16,3,6,4,12,4,237,221,12,4
42.48031074576265,41.848044991493225,2016,2016 წლის 8 ოქტომბრის საქართველოს პარლამენტის არჩევნები,,კოოპერატივის შენობა,სოფ.ჭითაწყარი დ.აღმაშენებლის ქ.#84,,https://archiveresults.cec.gov.ge/results/20161008/oqm/7/oqmi_66_64.67.76.html,64,64.67.76,2016_parliamentary_round_1,08.10.2016 საქართველოს პარლამენტის არჩევნების შედეგები,#64 მაჟორიტარული ოლქი,proportional,2016 წლის საპარლამენტო არჩევნები (ტური 1),0,1549,718,831,698,3,35,3,10,14,26,0,286,270,44,13
42.47015803327949,41.84010028839111,2016,2016 წლის 8 ოქტომბრის საქართველოს პარლამენტის არჩევნები,ონარია,არასრული საჯ.სკოლის შენობა,სოფ.ჭითაწყარი-ონარია წმ.ნინოს ქ.#2,,https://archiveresults.cec.gov.ge/results/20161008/oqm/7/oqmi_66_64.67.77.html,64,64.67.77,2016_parliamentary_round_1,08.10.2016 საქართველოს პარლამენტის არჩევნების შედეგები,#64 მაჟორიტარული ოლქი,proportional,2016 წლის საპარლამენტო არჩევნები (ტური 1),0,1234,544,690,567,3,19,3,17,5,14,9,191,274,27,10
42.48246096276557,41.9021642208088,2016,2016 წლის 8 ოქტომბრის საქართველოს პარლამენტის არჩევნები,,საჯარო სკოლის შენობა,სოფ.უჩაშონა ა.როგავას ქ.#2,,https://archiveresults.cec.gov.ge/results/20161008/oqm/7/oqmi_66_64.67.92.html,64,64.67.92,2016_parliamentary_round_1,08.10.2016 საქართველოს პარლამენტის არჩევნების შედეგები,#64 მაჟორიტარული ოლქი,proportional,2016 წლის საპარლამენტო არჩევნები (ტური 1),0,1011,480,531,504,2,22,3,21,3,32,1,204,204,10,7
42.440604507444604,41.761688590049744,2016,2016 წლის 8 ოქტომბრის საქართველოს პარლამენტის არჩევნები,თარგამული,ოქტომბრის საჯ სკოლის 2კორპუსი,სოფ.დავითიანი შ.დადიანის ქ.#7,,https://archiveresults.cec.gov.ge/results/20161008/oqm/7/oqmi_66_64.67.98.html,64,64.67.98,2016_parliamentary_round_1,08.10.2016 საქართველოს პარლამენტის არჩევნების შედეგები,#64 მაჟორიტარული ოლქი,proportional,2016 წლის საპარლამენტო არჩევნები (ტური 1),0,603,297,306,341,3,20,3,19,11,9,4,116,151,6,5
42.45241255069569,41.819839478703216,2016,2016 წლის 8 ოქტომბრის საქართველოს პარლამენტის არჩევნები,,ყოფ.არასრული საშ. სკოლის შენობა,სოფ.ჭითაწყარი თბილისის ქ.#91,,https://archiveresults.cec.gov.ge/results/20161008/oqm/7/oqmi_66_64.67.106.html,64,64.67.106,2016_parliamentary_round_1,08.10.2016 საქართველოს პარლამენტის არჩევნების შედეგები,#64 მაჟორიტარული ოლქი,proportional,2016 წლის საპარლამენტო არჩევნები (ტური 1),0,643,306,337,279,3,10,3,3,7,4,3,91,158,1,2
41.8446148,44.7196424,2016,2016 წლის 8 ოქტომბრის საქართველოს პარლამენტის არჩევნები,ქ. მცხეთის,გამრეკელის სახ. ხელოვნ. სკოლა,"ქ.მცხეთა, აღმაშენებლის ქ.№ 144",,https://archiveresults.cec.gov.ge/results/20161008/oqm/7/oqmi_27_37.27.01.html,37,37.27.01,2016_parliamentary_round_1,08.10.2016 საქართველოს პარლამენტის არჩევნების შედეგები,#37 მაჟორიტარული ოლქი,proportional,2016 წლის საპარლამენტო არჩევნები (ტური 1),0,1423,622,801,1032,2,44,2,26,42,56,26,533,163,104,34
41.864294063649616,44.71889177577975,2016,2016 წლის 8 ოქტომბრის საქართველოს პარლამენტის არჩევნები,ღართიკარის,მცხეთის№2 საჯარო სკოლა,"ქ.მცხეთა, შრომის ქ.№ 22",,https://archiveresults.cec.gov.ge/results/20161008/oqm/7/oqmi_27_37.27.02.html,37,37.27.02,2016_parliamentary_round_1,08.10.2016 საქართველოს პარლამენტის არჩევნების შედეგები,#37 მაჟორიტარული ოლქი,proportional,2016 წლის საპარლამენტო არჩევნები (ტური 1),0,1458,666,792,838,3,23,3,23,56,35,28,451,121,68,33
41.86619812035756,44.72313157263034,2016,2016 წლის 8 ოქტომბრის საქართველოს პარლამენტის არჩევნები,ღართიკარის,სოც. მომსახურების ცენტრი,"ქ.მცხეთა, სამხედროს ქ. № 13",,https://archiveresults.cec.gov.ge/results/20161008/oqm/7/oqmi_27_37.27.03.html,37,37.27.03,2016_parliamentary_round_1,08.10.2016 საქართველოს პარლამენტის არჩევნების შედეგები,#37 მაჟორიტარული ოლქი,proportional,2016 წლის საპარლამენტო არჩევნები (ტური 1),0,755,320,435,442,3,27,2,6,42,18,10,218,61,38,22
41.8822395759561,44.718270148965416,2016,2016 წლის 8 ოქტომბრის საქართველოს პარლამენტის არჩევნები,ნარეკვავის,მცხეთის№2 საბავშვო ბაგა–ბაღი,"ქ.მცხეთა, ნარეკვავის №2ა",,https://archiveresults.cec.gov.ge/results/20161008/oqm/7/oqmi_27_37.27.04.html,37,37.27.04,2016_parliamentary_round_1,08.10.2016 საქართველოს პარლამენტის არჩევნების შედეგები,#37 მაჟორიტარული ოლქი,proportional,2016 წლის საპარლამენტო არჩევნები (ტური 1),0,660,281,379,424,3,10,2,5,33,9,10,252,46,44,15
41.84089618427019,44.71433946256559,2016,2016 წლის 8 ოქტომბრის საქართველოს პარლამენტის არჩევნები,ქ. მცხეთის,ფოსტის მცხეთის სერვის ცენტრი,"ქ.მცხეთა, აღმაშენებლის ქ.№ 84",,https://archiveresults.cec.gov.ge/results/20161008/oqm/7/oqmi_27_37.27.05.html,37,37.27.05,2016_parliamentary_round_1,08.10.2016 საქართველოს პარლამენტის არჩევნების შედეგები,#37 მაჟორიტარული ოლქი,proportional,2016 წლის საპარლამენტო არჩევნები (ტური 1),0,1269,587,682,894,3,19,3,24,30,42,31,500,78,126,38
41.83839796928962,44.70088604518287,2016,2016 წლის 8 ოქტომბრის საქართველოს პარლამენტის არჩევნები,სადგურის,მცხეთის რკინიგზის სადგური,"ქ.მცხეთა, ე.თაყაიშვილის ქ. № 12",,https://archiveresults.cec.gov.ge/results/20161008/oqm/7/oqmi_27_37.27.06.html,37,37.27.06,2016_parliamentary_round_1,08.10.2016 საქართველოს პარლამენტის არჩევნების შედეგები,#37 მაჟორიტარული ოლქი,proportional,2016 წლის საპარლამენტო არჩევნები (ტური 1),0,1372,612,760,845,3,41,2,24,40,54,14,442,117,81,32
41.84648726629267,44.60174560546875,2016,2016 წლის 8 ოქტომბრის საქართველოს პარლამენტის არჩევნები,ძეგვის,ძეგვის სპორტული დარბაზი,"სოფ. ძეგვი, ქ.14,1ჩიხი №3",,https://archiveresults.cec.gov.ge/results/20161008/oqm/7/oqmi_27_37.27.07.html,37,37.27.07,2016_parliamentary_round_1,08.10.2016 საქართველოს პარლამენტის არჩევნების შედეგები,#37 მაჟორიტარული ოლქი,proportional,2016 წლის საპარლამენტო არჩევნები (ტური 1),0,1257,597,660,777,3,1799,2,9,38,28,6,402,64,131,53
41.84470448213621,44.60578489779209,2016,2016 წლის 8 ოქტომბრის საქართველოს პარლამენტის არჩევნები,ძეგვის,ძეგვის საბავშვო ბაღი,"სოფ. ძეგვი, ქ. 17 № 7",,https://archiveresults.cec.gov.ge/results/20161008/oqm/7/oqmi_27_37.27.08.html,37,37.27.08,2016_parliamentary_round_1,08.10.2016 საქართველოს პარლამენტის არჩევნების შედეგები,#37 მაჟორიტარული ოლქი,proportional,2016 წლის საპარლამენტო არჩევნები (ტური 1),0,960,443,517,565,3,19,3,18,18,8,12,374,59,36,20
41.84078486217409,44.54647478224797,2016,2016 წლის 8 ოქტომბრის საქართველოს პარლამენტის არჩევნები,ნიჩბისის,ნიჩბისის საჯარო სკოლა,"სოფ. ნიჩბისი,1 ქ.№ 46",,https://archiveresults.cec.gov.ge/results/20161008/oqm/7/oqmi_27_37.27.09.html,37,37.27.09,2016_parliamentary_round_1,08.10.2016 საქართველოს პარლამენტის არჩევნების შედეგები,#37 მაჟორიტარული ოლქი,proportional,2016 წლის საპარლამენტო არჩევნები (ტური 1),0,1368,655,713,896,3,26,3,6,30,22,3,511,73,210,12
41.883793038661935,44.67444380978702,2016,2016 წლის 8 ოქტომბრის საქართველოს პარლამენტის არჩევნები,წეროვნის,წეროვნის № 1 საჯარო სკოლა,"სოფ. წეროვანი, ქ. 27, №11",,https://archiveresults.cec.gov.ge/results/20161008/oqm/7/oqmi_27_37.27.10.html,37,37.27.10,2016_parliamentary_round_1,08.10.2016 საქართველოს პარლამენტის არჩევნების შედეგები,#37 მაჟორიტარული ოლქი,proportional,2016 წლის საპარლამენტო არჩევნები (ტური 1),0,1273,615,658,681,3,40,3,16,50,21,13,283,125,109,23
41.88827725499618,44.647568464279175,2016,2016 წლის 8 ოქტომბრის საქართველოს პარლამენტის არჩევნები,ჩარდახის,ჩარდახის საჯარო სკოლა,სოფ. ჩარდახი ქ.1. №7,,https://archiveresults.cec.gov.ge/results/20161008/oqm/7/oqmi_27_37.27.11.html,37,37.27.11,2016_parliamentary_round_1,08.10.2016 საქართველოს პარლამენტის არჩევნების შედეგები,#37 მაჟორიტარული ოლქი,proportional,2016 წლის საპარლამენტო არჩევნები (ტური 1),0,913,443,470,552,3,21,3,10,31,14,19,269,91,75,22
41.86078985935627,44.569897055625916,2016,2016 წლის 8 ოქტომბრის საქართველოს პარლამენტის არჩევნები,ქსნის,ქსნის საჯარო სკოლა,"სოფ. ქსანი, ქ. 4 № 36",,https://archiveresults.cec.gov.ge/results/20161008/oqm/7/oqmi_27_37.27.12.html,37,37.27.12,2016_parliamentary_round_1,08.10.2016 საქართველოს პარლამენტის არჩევნების შედეგები,#37 მაჟორიტარული ოლქი,proportional,2016 წლის საპარლამენტო არჩევნები (ტური 1),0,1026,501,525,834,3,28,2,8,39,34,14,554,100,40,16
41.89421136669752,44.577133655548096,2016,2016 წლის 8 ოქტომბრის საქართველოს პარლამენტის არჩევნები,ციხისძირის,ციხისძირის საჯარო სკოლა,სოფ. ციხისძირი ქუჩა 1. №1,,https://archiveresults.cec.gov.ge/results/20161008/oqm/7/oqmi_27_37.27.13.html,37,37.27.13,2016_parliamentary_round_1,08.10.2016 საქართველოს პარლამენტის არჩევნების შედეგები,#37 მაჟორიტარული ოლქი,proportional,2016 წლის საპარლამენტო არჩევნები (ტური 1),0,1295,649,646,722,3,36,3,3,23,37,4,382,189,37,11
41.90534241900067,44.60262149817811,2016,2016 წლის 8 ოქტომბრის საქართველოს პარლამენტის არჩევნები,ძველი ქანდის,ძველი ქანდის საჯარო სკოლა,"სოფ. ძველი ქანდა, ქუჩა 1. №35",,https://archiveresults.cec.gov.ge/results/20161008/oqm/7/oqmi_27_37.27.14.html,37,37.27.14,2016_parliamentary_round_1,08.10.2016 საქართველოს პარლამენტის არჩევნების შედეგები,#37 მაჟორიტარული ოლქი,proportional,2016 წლის საპარლამენტო არჩევნები (ტური 1),0,1039,526,513,524,3,24,3,7,25,8,26,233,168,18,15
41.93452855293829,44.573625326156616,2016,2016 წლის 8 ოქტომბრის საქართველოს პარლამენტის არჩევნები,მუხრანის,მუხრანის კულტურის სახლი,"სოფ. მუხრანი, ქ. 2 . № 5",,https://archiveresults.cec.gov.ge/results/20161008/oqm/7/oqmi_27_37.27.15.html,37,37.27.15,2016_parliamentary_round_1,08.10.2016 საქართველოს პარლამენტის არჩევნების შედეგები,#37 მაჟორიტარული ოლქი,proportional,2016 წლის საპარლამენტო არჩევნები (ტური 1),0,1372,651,721,720,3,31,3,8,50,20,7,321,176,92,15
41.94418217464081,44.5844292640686,2016,2016 წლის 8 ოქტომბრის საქართველოს პარლამენტის არჩევნები,მუხრანის,მუხრანის № 3 საჯარო სკოლა,"სოფ. მუხრანი, ქ. 17. 1–შეს. № 4",,https://archiveresults.cec.gov.ge/results/20161008/oqm/7/oqmi_27_37.27.16.html,37,37.27.16,2016_parliamentary_round_1,08.10.2016 საქართველოს პარლამენტის არჩევნების შედეგები,#37 მაჟორიტარული ოლქი,proportional,2016 წლის საპარლამენტო არჩევნები (ტური 1),0,949,471,478,492,3,34,3,13,47,21,4,143,160,57,12
41.926158637042086,44.576634764671326,2016,2016 წლის 8 ოქტომბრის საქართველოს პარლამენტის არჩევნები,მუხრანის,მუხრანის № 2 საჯარო სკოლა,"სოფ.მუხრანი ქ.40, №60",,https://archiveresults.cec.gov.ge/results/20161008/oqm/7/oqmi_27_37.27.17.html,37,37.27.17,2016_parliamentary_round_1,08.10.2016 საქართველოს პარლამენტის არჩევნების შედეგები,#37 მაჟორიტარული ოლქი,proportional,2016 წლის საპარლამენტო არჩევნები (ტური 1),0,1477,712,765,718,3,28,3,9,69,29,18,323,155,75,11
41.937467590537146,44.57824409008026,2016,2016 წლის 8 ოქტომბრის საქართველოს პარლამენტის არჩევნები,მუხრანის,მუხრანის № 2 ბაგა – ბაღი,"სოფ. მუხრანი, ქ. 12 № 82",,https://archiveresults.cec.gov.ge/results/20161008/oqm/7/oqmi_27_37.27.18.html,37,37.27.18,2016_parliamentary_round_1,08.10.2016 საქართველოს პარლამენტის არჩევნების შედეგები,#37 მაჟორიტარული ოლქი,proportional,2016 წლის საპარლამენტო არჩევნები (ტური 1),0,1343,642,701,673,3,21,3,19,49,18,4,221,195,105,17
41.983575577640536,44.520699977874756,2016,2016 წლის 8 ოქტომბრის საქართველოს პარლამენტის არჩევნები,ქსოვრისის,ქსოვრისის საბავშვო ბაღი,"სოფ. ქსოვრისი, მშვიდობის ქ. №9",,https://archiveresults.cec.gov.ge/results/20161008/oqm/7/oqmi_27_37.27.19.html,37,37.27.19,2016_parliamentary_round_1,08.10.2016 საქართველოს პარლამენტის არჩევნების შედეგები,#37 მაჟორიტარული ოლქი,proportional,2016 წლის საპარლამენტო არჩევნები (ტური 1),0,1279,635,644,764,3,48,2,13,69,25,14,332,188,50,25
41.96416512495106,44.56975221633911,2016,2016 წლის 8 ოქტომბრის საქართველოს პარლამენტის არჩევნები,ვაზიანის,ვაზიანის საჯარო სკოლა,"სოფ. ვაზიანი, ი. გოგებაშვილის ქ.№3",,https://archiveresults.cec.gov.ge/results/20161008/oqm/7/oqmi_27_37.27.20.html,37,37.27.20,2016_parliamentary_round_1,08.10.2016 საქართველოს პარლამენტის არჩევნების შედეგები,#37 მაჟორიტარული ოლქი,proportional,2016 წლის საპარლამენტო არჩევნები (ტური 1),0,482,235,247,360,3,7,3,1,18,11,3,181,108,28,3
41.96257956369279,44.607855677604675,2016,2016 წლის 8 ოქტომბრის საქართველოს პარლამენტის არჩევნები,ძალისის,ძალისის ბაგა – ბაღი,"სოფ. ძალისი, ქ 20, 1 – ჩიხი № 17",,https://archiveresults.cec.gov.ge/results/20161008/oqm/7/oqmi_27_37.27.22.html,37,37.27.22,2016_parliamentary_round_1,08.10.2016 საქართველოს პარლამენტის არჩევნების შედეგები,#37 მაჟორიტარული ოლქი,proportional,2016 წლის საპარლამენტო არჩევნები (ტური 1),0,884,435,449,505,3,123,2,9,61,17,12,149,155,67,12
41.951208238240824,44.6541827917099,2016,2016 წლის 8 ოქტომბრის საქართველოს პარლამენტის არჩევნები,წილკნის,წილკნის ამბულატორიის შენობა,სოფ. წილკანი ნიკორწმინდის ქ.№2,,https://archiveresults.cec.gov.ge/results/20161008/oqm/7/oqmi_27_37.27.23.html,37,37.27.23,2016_parliamentary_round_1,08.10.2016 საქართველოს პარლამენტის არჩევნების შედეგები,#37 მაჟორიტარული ოლქი,proportional,2016 წლის საპარლამენტო არჩევნები (ტური 1),0,1098,543,555,641,3,28,3,7,31,21,11,225,79,168,71
41.948259859508866,44.66463267803192,2016,2016 წლის 8 ოქტომბრის საქართველოს პარლამენტის არჩევნები,წილკნის,წილკნის სპორტული დარბაზი,"სოფ.წილკანი, იესე წილკნელის ქ.36ა",,https://archiveresults.cec.gov.ge/results/20161008/oqm/7/oqmi_27_37.27.24.html,37,37.27.24,2016_parliamentary_round_1,08.10.2016 საქართველოს პარლამენტის არჩევნების შედეგები,#37 მაჟორიტარული ოლქი,proportional,2016 წლის საპარლამენტო არჩევნები (ტური 1),0,1244,611,633,772,3,47,3,6,58,24,15,279,138,100,105
