lat,lng,year,map_name,address_1,address_2,address_3,address_4,protocols,district_id,division_id,internal_id,archive_name,district_name,election_type,internal_name,abroad_district_id,total_registered_voters,total_registered_voters_men,total_registered_voters_women,participated,participated_confidence,invalid_ballots,invalid_ballots_confidence,"Party || 2 || „ბაქრაძე, უგულავა, ბოკერია - ევროპული საქართველო - მოძრაობა თავისუფლებისთვის“|""Bakradze, Ugulava, Bokeria - European Georgia - Movement for Liberty""","Party || 41 || ქართული ოცნება - დემოკრატიული საქართველო|""Georgian Dream – Democratic Georgia""","Party || 5 || საარჩევნო ბლოკი „ერთიანი ნაციონალური მოძრაობა-გაერთიანებული ოპოზიცია „ძალა ერთობაშია” |Election Bloc - United National Movement - United Opposition ""Strength is in Unity""","Party || 56 || „ლელო - მამუკა ხაზარაძე“|""Lelo - Mamuka Khazaradze""","Party || 8 || „დავით თარხან-მოურავი, ირმა ინაშვილი - საქართველოს პატრიოტთა ალიანსი”|""Davit Tarkhan-Mouravi, Irma Inashvili - ""Alliance of Patriots of Georgia""",Party || 999 || Other
41.63394831799971,41.66513979434967,2020,2020 წლის 31 ოქტომბრის საქართველოს პარლამენტის არჩევნები,ფერიის,საბავშვო ბაღი,"ფერია,ქ N1, N17",,https://archiveresults.cec.gov.ge/results/20201031/#/ka-ge/election_43/prot/77821c0e-d4e9-4b1c-8f6d-19c409e9a632,30,30.83.24,2020_parliamentary_round_1,31.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,#30 მაჟორიტარული ოლქი,majoritarian,2020 წლის საპარლამენტო არჩევნები (ტური 1),0,1398,739,659,790,2,37,3,39,343,227,35,22,79
41.4940966,43.5342528,2020,2020 წლის 31 ოქტომბრის საქართველოს პარლამენტის არჩევნები,გომანი,სკოლის შენობა,სოფ. გომანი,,https://archiveresults.cec.gov.ge/results/20201031/#/ka-ge/election_43/prot/fd3be688-f289-440c-a113-9918298c2843,18,18.40.31,2020_parliamentary_round_1,31.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,#18 მაჟორიტარული ოლქი,majoritarian,2020 წლის საპარლამენტო არჩევნები (ტური 1),0,705,299,406,397,3,15,3,41,312,4,,12,13
42.598393830244795,42.224101424217224,2020,2020 წლის 31 ოქტომბრის საქართველოს პარლამენტის არჩევნები,ლედარსალეს,ნაფიჩხოვოს #2 არასრული საჯარო სკოლა,ს. ნაფიჩხოვოს მე-17 ქ.#7,,https://archiveresults.cec.gov.ge/results/20201031/#/ka-ge/election_43/prot/81620a01-d9d5-4b78-b5f5-5be71cbf30cd,25,25.69.19,2020_parliamentary_round_1,31.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,#25 მაჟორიტარული ოლქი,majoritarian,2020 წლის საპარლამენტო არჩევნები (ტური 1),0,533,261,272,328,3,13,3,10,212,82,1,5,5
42.62695738001484,42.71034320004401,2020,2020 წლის 31 ოქტომბრის საქართველოს პარლამენტის არჩევნები,ზარაგულის,სასოფლო კლუბის შენობა,სოფ.ზარაგულა,,https://archiveresults.cec.gov.ge/results/20201031/#/ka-ge/election_43/prot/0a22d5fd-d229-47dd-b88e-06bc7a68d05c,19,19.45.40,2020_parliamentary_round_1,31.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,#19 მაჟორიტარული ოლქი,majoritarian,2020 წლის საპარლამენტო არჩევნები (ტური 1),0,42,26,16,36,2,1,3,3,25,3,1,3,0
41.30656985643119,44.20064286522065,2020,2020 წლის 31 ოქტომბრის საქართველოს პარლამენტის არჩევნები,ქვემო ოროზმანის N38,კლუბის შენობა,სოფ.ქვემო ოროზმანი,,https://archiveresults.cec.gov.ge/results/20201031/#/ka-ge/election_43/prot/35d11d5a-c689-4c0e-96d0-29f4b7ab7444,14,14.24.38,2020_parliamentary_round_1,31.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,#14 მაჟორიტარული ოლქი,majoritarian,2020 წლის საპარლამენტო არჩევნები (ტური 1),0,489,229,260,238,3,3,3,,62,162,6,1,4
42.1600812,41.6669603,2020,2020 წლის 31 ოქტომბრის საქართველოს პარლამენტის არჩევნები,,მე-6 საჯარო სკოლა,დავითაიას N50,,https://archiveresults.cec.gov.ge/results/20201031/#/ka-ge/election_43/prot/3f22df42-9ff5-46ec-99b1-050769ee64cd,26,26.70.18,2020_parliamentary_round_1,31.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,#26 მაჟორიტარული ოლქი,majoritarian,2020 წლის საპარლამენტო არჩევნები (ტური 1),0,1498,695,803,826,3,34,3,64,347,238,5,13,124
41.54863626029938,45.99619120359421,2020,2020 წლის 31 ოქტომბრის საქართველოს პარლამენტის არჩევნები,ოზაანი,საბავშვო ბაღი,სოფ. ოზაანი,,https://archiveresults.cec.gov.ge/results/20201031/#/ka-ge/election_43/prot/7da87177-7114-416c-bc37-fa91a0a252e0,9,09.14.05,2020_parliamentary_round_1,31.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,#9 მაჟორიტარული ოლქი,majoritarian,2020 წლის საპარლამენტო არჩევნები (ტური 1),0,865,422,443,623,3,22,3,21,347,171,6,35,21
41.612330069393856,44.7399115562439,2020,2020 წლის 31 ოქტომბრის საქართველოს პარლამენტის არჩევნები,ვაშლოვანი,ერტისის სკოლის შენობა,სოფ.ვაშლოვანი,,https://archiveresults.cec.gov.ge/results/20201031/#/ka-ge/election_43/prot/80723d0a-c6c4-4a51-8eea-db1930378b48,14,14.26.11,2020_parliamentary_round_1,31.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,#14 მაჟორიტარული ოლქი,majoritarian,2020 წლის საპარლამენტო არჩევნები (ტური 1),0,586,320,266,353,3,16,2,,166,144,4,5,18
42.156079642490255,42.874191354245,2020,2020 წლის 31 ოქტომბრის საქართველოს პარლამენტის არჩევნები,#29 ს/უბ (როდინაული),როდინაულის საჯარო სკოლა,ს.როდინაული,,https://archiveresults.cec.gov.ge/results/20201031/#/ka-ge/election_43/prot/69bac7e1-8320-4915-95fa-5fa69fa1cc4e,21,21.51.29,2020_parliamentary_round_1,31.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,#21 მაჟორიტარული ოლქი,majoritarian,2020 წლის საპარლამენტო არჩევნები (ტური 1),0,913,499,414,613,2,22,3,28,340,166,16,14,27
41.86454648451489,45.62329762803347,2020,2020 წლის 31 ოქტომბრის საქართველოს პარლამენტის არჩევნები,აკურის ქვემო,კულტურის სახლის შენობა,სოფ.აკურა,,https://archiveresults.cec.gov.ge/results/20201031/#/ka-ge/election_43/prot/7323f584-ad2e-4ad1-8507-dd6e1c269920,10,10.17.52,2020_parliamentary_round_1,31.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,#10 მაჟორიტარული ოლქი,majoritarian,2020 წლის საპარლამენტო არჩევნები (ტური 1),0,875,453,422,601,3,16,3,4,243,183,5,130,18
41.50564443789369,46.13515870972594,2020,2020 წლის 31 ოქტომბრის საქართველოს პარლამენტის არჩევნები,,საჯარო სკოლა,"სოფ. ქვემო მაჩხაანი, ხორნაბუჯის დას.",,https://archiveresults.cec.gov.ge/results/20201031/#/ka-ge/election_43/prot/756c8389-6595-4f11-9d95-e2f524165752,9,09.13.20,2020_parliamentary_round_1,31.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,#9 მაჟორიტარული ოლქი,majoritarian,2020 წლის საპარლამენტო არჩევნები (ტური 1),0,195,87,108,142,3,4,3,6,67,59,4,2,0
41.84806572311832,45.661314725875854,2020,2020 წლის 31 ოქტომბრის საქართველოს პარლამენტის არჩევნები,სოფ. ვაჩნაძიანის,საბავშვო ბაღი,სოფ. ვაჩნაძიანი მე-9 ქუჩა N3,,https://archiveresults.cec.gov.ge/results/20201031/#/ka-ge/election_43/prot/81530e0a-ea91-4ed9-a019-962c409d878b,9,09.12.50,2020_parliamentary_round_1,31.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,#9 მაჟორიტარული ოლქი,majoritarian,2020 წლის საპარლამენტო არჩევნები (ტური 1),0,284,136,148,224,3,10,2,10,160,31,1,7,5
42.22926412380371,43.06686758995056,2020,2020 წლის 31 ოქტომბრის საქართველოს პარლამენტის არჩევნები,N49.29 ზედა საზანოს საარჩევნო უბანი,საჯარო სკოლა,თერჯოლა. სოფ. ზედა საზანო,,https://archiveresults.cec.gov.ge/results/20201031/#/ka-ge/election_43/prot/37e3b4eb-caf2-4174-8fb9-47335fac6a7d,21,21.49.29,2020_parliamentary_round_1,31.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,#21 მაჟორიტარული ოლქი,majoritarian,2020 წლის საპარლამენტო არჩევნები (ტური 1),0,738,374,364,539,3,26,3,85,286,104,13,2,21
41.46769416619905,44.69285263129119,2020,2020 წლის 31 ოქტომბრის საქართველოს პარლამენტის არჩევნები,ს.ნახიდური,სკოლის შენობა,ს.ნახიდური,,https://archiveresults.cec.gov.ge/results/20201031/#/ka-ge/election_43/prot/7c61b994-026e-484c-8d72-1acfe48de7bf,14,14.23.36,2020_parliamentary_round_1,31.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,#14 მაჟორიტარული ოლქი,majoritarian,2020 წლის საპარლამენტო არჩევნები (ტური 1),0,1189,608,581,583,3,26,3,,389,160,1,1,3
41.860396326115335,44.45211052894592,2020,2020 წლის 31 ოქტომბრის საქართველოს პარლამენტის არჩევნები,სოფელი კავთისხევი,საბავშვო ბაღი,სოფელი კავთისხევი,,https://archiveresults.cec.gov.ge/results/20201031/#/ka-ge/election_43/prot/a08f2a0d-169b-4748-be1a-7ae474452753,15,15.30.17,2020_parliamentary_round_1,31.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,#15 მაჟორიტარული ოლქი,majoritarian,2020 წლის საპარლამენტო არჩევნები (ტური 1),0,1368,653,715,805,3,25,2,40,399,240,26,49,26
41.65094914555976,41.63825726508185,2020,2020 წლის 31 ოქტომბრის საქართველოს პარლამენტის არჩევნები,,სავაჭრო პალატის შენობა,ა.მელაშვილის ქ.#26,,https://archiveresults.cec.gov.ge/results/20201031/#/ka-ge/election_43/prot/2a091820-d2d4-48b5-b250-05fa7ef33cea,28,28.79.02,2020_parliamentary_round_1,31.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,#28 მაჟორიტარული ოლქი,majoritarian,2020 წლის საპარლამენტო არჩევნები (ტური 1),0,1256,527,729,682,3,13,3,28,287,229,18,23,84
41.777634390350705,44.812658913761396,2020,2020 წლის 31 ოქტომბრის საქართველოს პარლამენტის არჩევნები,,N48 საჯარო სკოლა,ზღვისუბნის დას. 11მკრ. 2 კვარტალი,,https://archiveresults.cec.gov.ge/results/20201031/#/ka-ge/election_43/prot/603dc9ba-1f58-4b94-b2a5-f7bcd6657d07,7,07.09.73,2020_parliamentary_round_1,31.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,#7 მაჟორიტარული ოლქი,majoritarian,2020 წლის საპარლამენტო არჩევნები (ტური 1),0,1482,615,867,686,3,49,3,,274,,49,48,265
41.82048018623466,41.775991015591444,2020,2020 წლის 31 ოქტომბრის საქართველოს პარლამენტის არჩევნები,თავისუფლების ს/უ,ქობულეთის კულტურის სახლი,ქობულეთი დ. აღმაშენებლის გამზ. N114,,https://archiveresults.cec.gov.ge/results/20201031/#/ka-ge/election_43/prot/8750fc45-7688-4e7a-96e1-f18b22bd48d8,29,29.81.05,2020_parliamentary_round_1,31.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,#29 მაჟორიტარული ოლქი,majoritarian,2020 წლის საპარლამენტო არჩევნები (ტური 1),0,1181,520,661,630,3,15,3,10,286,229,15,17,58
41.67222662476547,44.86815333366394,2020,2020 წლის 31 ოქტომბრის საქართველოს პარლამენტის არჩევნები,,ბიბლიოთეკა მე-12-ე ფილიალი,გაბრიელ სალოსის მე-6 შეს.კ.5,,https://archiveresults.cec.gov.ge/results/20201031/#/ka-ge/election_43/prot/fed19656-9948-496e-a17f-6a18b748b210,4,04.05.34,2020_parliamentary_round_1,31.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,#4 მაჟორიტარული ოლქი,majoritarian,2020 წლის საპარლამენტო არჩევნები (ტური 1),0,1507,618,889,824,3,43,3,,361,221,24,,174
42.00006099173905,43.597664283714266,2020,2020 წლის 31 ოქტომბრის საქართველოს პარლამენტის არჩევნები,ხაშურის ქალაქის,8 საჯარო სკოლა,თამარ მეფის 2,,https://archiveresults.cec.gov.ge/results/20201031/#/ka-ge/election_43/prot/780235c9-57a7-469d-9bcf-57e0b8e48c03,16,16.35.02,2020_parliamentary_round_1,31.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,#16 მაჟორიტარული ოლქი,majoritarian,2020 წლის საპარლამენტო არჩევნები (ტური 1),0,1269,616,653,712,3,14,3,,374,135,126,30,33
41.85699267053141,41.83376311632696,2020,2020 წლის 31 ოქტომბრის საქართველოს პარლამენტის არჩევნები,ოჩხამურის ს/უ,ოჩხამურის საჯარო სკოლა,"ოჩხამური, თამარ მეფის ქ. N9",,https://archiveresults.cec.gov.ge/results/20201031/#/ka-ge/election_43/prot/0f156e3b-00b5-4ce8-8f32-2721465796df,29,29.81.11,2020_parliamentary_round_1,31.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,#29 მაჟორიტარული ოლქი,majoritarian,2020 წლის საპარლამენტო არჩევნები (ტური 1),0,1225,601,624,816,3,0,3,10,333,428,4,5,36
41.36170337276316,43.474141255491055,2020,2020 წლის 31 ოქტომბრის საქართველოს პარლამენტის არჩევნები,მურჯახეთი,სკოლის შენობა,სოფ. მურჯახეთი,,https://archiveresults.cec.gov.ge/results/20201031/#/ka-ge/election_43/prot/f9033d52-e31b-442c-a350-7ea72b4e6e37,18,18.40.27,2020_parliamentary_round_1,31.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,#18 მაჟორიტარული ოლქი,majoritarian,2020 წლის საპარლამენტო არჩევნები (ტური 1),0,319,152,167,208,3,0,3,42,140,22,,0,4
41.45401468285958,44.50445264334711,2020,2020 წლის 31 ოქტომბრის საქართველოს პარლამენტის არჩევნები,ს. რატევანი,კულტურის სახლი,ს. რატევანი,,https://archiveresults.cec.gov.ge/results/20201031/#/ka-ge/election_43/prot/f2bffc52-a263-4223-a376-fe9777868512,14,14.23.41,2020_parliamentary_round_1,31.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,#14 მაჟორიტარული ოლქი,majoritarian,2020 წლის საპარლამენტო არჩევნები (ტური 1),0,1272,652,620,882,3,33,3,,600,207,9,13,13
42.18073099777238,43.00609945548869,2020,2020 წლის 31 ოქტომბრის საქართველოს პარლამენტის არჩევნები,N49.32 ღვანკითის საარჩევნო უბანი,კერძო სახლი,ღვანკითი 23-ე ქ N60,,https://archiveresults.cec.gov.ge/results/20201031/#/ka-ge/election_43/prot/46b315e8-f849-47d2-8e35-6b80a4049d9c,21,21.49.32,2020_parliamentary_round_1,31.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,#21 მაჟორიტარული ოლქი,majoritarian,2020 წლის საპარლამენტო არჩევნები (ტური 1),0,761,372,389,527,3,20,3,95,282,81,11,17,20
41.99522935757192,44.10929431904901,2020,2020 წლის 31 ოქტომბრის საქართველოს პარლამენტის არჩევნები,ქალაქ გორის ს/ უბანი,N4 საბავშვო ბაგა- ბაღი,ყიფიანის ქ. N52,,https://archiveresults.cec.gov.ge/results/20201031/#/ka-ge/election_43/prot/2e6a28dc-99a6-45e7-b4a5-ea3f5bf11442,15,15.32.16,2020_parliamentary_round_1,31.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,#15 მაჟორიტარული ოლქი,majoritarian,2020 წლის საპარლამენტო არჩევნები (ტური 1),0,1118,443,675,607,3,24,3,29,255,207,22,6,64
42.41783568143325,44.58903115595854,2020,2020 წლის 31 ოქტომბრის საქართველოს პარლამენტის არჩევნები,ნაღვარევი,ს. ჩირიკის საჯარო სკოლა,ს. ხარხეთი,,https://archiveresults.cec.gov.ge/results/20201031/#/ka-ge/election_43/prot/1697f51f-0186-4863-befa-a8256aafce37,11,11.28.30,2020_parliamentary_round_1,31.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,#11 მაჟორიტარული ოლქი,majoritarian,2020 წლის საპარლამენტო არჩევნები (ტური 1),0,256,152,104,144,3,8,3,,84,39,0,0,10
41.73366078435099,44.767924547195435,2020,2020 წლის 31 ოქტომბრის საქართველოს პარლამენტის არჩევნები,,N123 საჯარო სკოლა,"ი. იმედაშვილის ქ. N4, I სართ.",,https://archiveresults.cec.gov.ge/results/20201031/#/ka-ge/election_43/prot/b47dd79e-dcc5-4d6a-b84d-58265baf9377,3,03.03.68,2020_parliamentary_round_1,31.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,#3 მაჟორიტარული ოლქი,majoritarian,2020 წლის საპარლამენტო არჩევნები (ტური 1),0,1641,739,902,791,3,56,3,,254,,142,21,301
42.5048231892693,41.873525977134705,2020,2020 წლის 31 ოქტომბრის საქართველოს პარლამენტის არჩევნები,ქალაქ ზუგდიდი,ჭადრაკის სახლი,თბილისის ქ.N1,,https://archiveresults.cec.gov.ge/results/20201031/#/ka-ge/election_43/prot/22a3486e-e187-4dcf-9093-9a8e68260224,27,27.67.01,2020_parliamentary_round_1,31.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,#27 მაჟორიტარული ოლქი,majoritarian,2020 წლის საპარლამენტო არჩევნები (ტური 1),0,847,381,466,432,3,4,3,29,263,86,17,9,23
41.58680070208437,41.662275195121765,2020,2020 წლის 31 ოქტომბრის საქართველოს პარლამენტის არჩევნები,შარაბიძეების,ს.ხელვაჩაურის N1 საჯარო სკოლის შენობა,ს.ხელვაჩაური,,https://archiveresults.cec.gov.ge/results/20201031/#/ka-ge/election_43/prot/5fd53c87-0478-4cad-b249-cecfa3323f52,30,30.83.03,2020_parliamentary_round_1,31.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,#30 მაჟორიტარული ოლქი,majoritarian,2020 წლის საპარლამენტო არჩევნები (ტური 1),0,1384,674,710,818,3,30,2,15,425,205,17,30,89
42.43614275995328,41.80749535560608,2020,2020 წლის 31 ოქტომბრის საქართველოს პარლამენტის არჩევნები,ცაიშის თემი,ცაიშის ყოფ. კოოპერატივის შენობა,სოფ.ცაიში თბილისის ქუჩა N156.,,https://archiveresults.cec.gov.ge/results/20201031/#/ka-ge/election_43/prot/a54da86c-b210-4a1f-809f-1ae5a41925a0,27,27.67.73,2020_parliamentary_round_1,31.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,#27 მაჟორიტარული ოლქი,majoritarian,2020 წლის საპარლამენტო არჩევნები (ტური 1),0,997,462,535,495,3,22,3,19,224,185,16,7,22
41.924482454203634,42.00306994100038,2020,2020 წლის 31 ოქტომბრის საქართველოს პარლამენტის არჩევნები,,სამუსიკო სკოლის შენობა,ოზურგეთი გაბრიელ ეპისკოპოსის N 8,,https://archiveresults.cec.gov.ge/results/20201031/#/ka-ge/election_43/prot/87f2e040-078b-4079-a852-a21c47d94fdf,24,24.60.55,2020_parliamentary_round_1,31.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,#24 მაჟორიტარული ოლქი,majoritarian,2020 წლის საპარლამენტო არჩევნები (ტური 1),0,1070,451,619,547,3,22,3,9,238,150,21,32,74
41.69176206541444,44.20282609549258,2020,2020 წლის 31 ოქტომბრის საქართველოს პარლამენტის არჩევნები,ლივადის,სკოლის შენობა,სოფ. ლივადი,,https://archiveresults.cec.gov.ge/results/20201031/#/ka-ge/election_43/prot/3e8983f4-44d8-468c-8777-d0c1ca902015,14,14.25.19,2020_parliamentary_round_1,31.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,#14 მაჟორიტარული ოლქი,majoritarian,2020 წლის საპარლამენტო არჩევნები (ტური 1),0,113,56,57,38,3,1,3,,24,11,0,1,1
42.53026885844531,42.1026885509491,2020,2020 წლის 31 ოქტომბრის საქართველოს პარლამენტის არჩევნები,ლეწურწუმეს,ლეწურწუმეს საჯარო სკოლა,ალ.პერტაიას ქ.#2,,https://archiveresults.cec.gov.ge/results/20201031/#/ka-ge/election_43/prot/1c720c8b-bb1a-4bc2-a781-1e506fa36190,25,25.69.14,2020_parliamentary_round_1,31.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,#25 მაჟორიტარული ოლქი,majoritarian,2020 წლის საპარლამენტო არჩევნები (ტური 1),0,1123,567,556,678,3,43,3,23,341,217,28,5,21
41.77792871901975,44.8201847076416,2020,2020 წლის 31 ოქტომბრის საქართველოს პარლამენტის არჩევნები,,N80 საბავშვო ბაღი,ზღვისუბნის დას. 3 მკრ. 2 კვარტალი,,https://archiveresults.cec.gov.ge/results/20201031/#/ka-ge/election_43/prot/05fe6eaa-4e66-4bff-801f-879fd42b2d3c,7,07.09.85,2020_parliamentary_round_1,31.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,#7 მაჟორიტარული ოლქი,majoritarian,2020 წლის საპარლამენტო არჩევნები (ტური 1),0,1183,506,677,622,3,49,3,,265,,42,41,211
41.4500728,44.5538436,2020,2020 წლის 31 ოქტომბრის საქართველოს პარლამენტის არჩევნები,ქ. ბოლნისი,N 5 საჯარო სკოლა,დ. აღმაშენებლის 86,,https://archiveresults.cec.gov.ge/results/20201031/#/ka-ge/election_43/prot/8e569361-8cd9-48a0-9660-01c6deec7578,14,14.23.05,2020_parliamentary_round_1,31.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,#14 მაჟორიტარული ოლქი,majoritarian,2020 წლის საპარლამენტო არჩევნები (ტური 1),0,1454,665,789,789,3,33,3,,543,166,9,10,24
42.7975012,42.7425421,2020,2020 წლის 31 ოქტომბრის საქართველოს პარლამენტის არჩევნები,გულიდა,სოფლის ბიბლიოთეკა,ლენტეხი სოფ. გულიდა,,https://archiveresults.cec.gov.ge/results/20201031/#/ka-ge/election_43/prot/8b065631-5e43-411e-b054-4ab62275a94c,19,19.46.02,2020_parliamentary_round_1,31.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,#19 მაჟორიტარული ოლქი,majoritarian,2020 წლის საპარლამენტო არჩევნები (ტური 1),0,183,110,73,108,2,4,3,4,41,39,15,3,2
41.642556610080575,41.64198614907377,2020,2020 წლის 31 ოქტომბრის საქართველოს პარლამენტის არჩევნები,,ყოფ. ცინკის ქარხანა,გ.ბრწყინვალეს ქ. #9,,https://archiveresults.cec.gov.ge/results/20201031/#/ka-ge/election_43/prot/6fd7bdfd-aeba-4fea-b0bf-47efcff7fbfe,28,28.79.33,2020_parliamentary_round_1,31.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,#28 მაჟორიტარული ოლქი,majoritarian,2020 წლის საპარლამენტო არჩევნები (ტური 1),0,1581,729,852,834,3,35,3,32,333,281,50,22,79
42.3075025,43.43509340000003,2020,2020 წლის 31 ოქტომბრის საქართველოს პარლამენტის არჩევნები,მერჯევის საარჩევნო უბანი,მაკა კაპანაძის კერძო სახლი,სოფელი მერჯევი,,https://archiveresults.cec.gov.ge/results/20201031/#/ka-ge/election_43/prot/fd175138-f8df-4eaa-96fe-d1e7836c736e,20,20.50.24,2020_parliamentary_round_1,31.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,#20 მაჟორიტარული ოლქი,majoritarian,2020 წლის საპარლამენტო არჩევნები (ტური 1),0,927,445,482,571,3,16,3,10,468,32,9,23,13
42.006807487144854,44.08373831985496,2020,2020 წლის 31 ოქტომბრის საქართველოს პარლამენტის არჩევნები,ორთაშენის ს/ უბანი,არასრული საჯარო სკოლა,სოფ. ორთაშენი,,https://archiveresults.cec.gov.ge/results/20201031/#/ka-ge/election_43/prot/419b7b94-63ad-451b-a87c-568b8dd03539,15,15.32.90,2020_parliamentary_round_1,31.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,#15 მაჟორიტარული ოლქი,majoritarian,2020 წლის საპარლამენტო არჩევნები (ტური 1),0,916,433,483,466,3,24,3,16,191,191,6,5,32
41.84113409958754,43.378321075393615,2020,2020 წლის 31 ოქტომბრის საქართველოს პარლამენტის არჩევნები,ქალაქის,#1 საჯარო სკოლა,წმინდა ნინოს ქ.#2,,https://archiveresults.cec.gov.ge/results/20201031/#/ka-ge/election_43/prot/e08ee9cf-6b34-4754-92c3-b24c4863a57f,17,17.36.05,2020_parliamentary_round_1,31.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,#17 მაჟორიტარული ოლქი,majoritarian,2020 წლის საპარლამენტო არჩევნები (ტური 1),0,895,392,503,560,3,27,3,22,264,94,18,96,37
42.08658736447919,42.123353054631025,2020,2020 წლის 31 ოქტომბრის საქართველოს პარლამენტის არჩევნები,ჩოლობარგი,საჯარო სკოლა,"სოფ. ჩოლობარგი, სადგურის ქ. N19",,https://archiveresults.cec.gov.ge/results/20201031/#/ka-ge/election_43/prot/162a60c8-e44c-49f9-a9c6-61c5513adb5c,24,24.61.19,2020_parliamentary_round_1,31.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,#24 მაჟორიტარული ოლქი,majoritarian,2020 წლის საპარლამენტო არჩევნები (ტური 1),0,368,185,183,237,3,11,3,5,168,30,6,1,15
42.27906310080819,42.14332938194275,2020,2020 წლის 31 ოქტომბრის საქართველოს პარლამენტის არჩევნები,მეორე ნოსირი,კულტურის სახლის შენობა,"სენაკი, ძველი სენაკი, მეორე ნოსირი",,https://archiveresults.cec.gov.ge/results/20201031/#/ka-ge/election_43/prot/10364c4b-cf74-4bdd-9d0b-27c74617d3de,26,26.64.38,2020_parliamentary_round_1,31.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,#26 მაჟორიტარული ოლქი,majoritarian,2020 წლის საპარლამენტო არჩევნები (ტური 1),0,604,279,325,394,3,21,3,18,212,104,8,8,23
41.71971263275044,44.77960813895379,2020,2020 წლის 31 ოქტომბრის საქართველოს პარლამენტის არჩევნები,,სპორტის სასახლე,"26 მაისის მოედანი N1, I სართ.",,https://archiveresults.cec.gov.ge/results/20201031/#/ka-ge/election_43/prot/9ea41580-c0b7-406f-9c99-92847f720de8,3,03.03.82,2020_parliamentary_round_1,31.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,#3 მაჟორიტარული ოლქი,majoritarian,2020 წლის საპარლამენტო არჩევნები (ტური 1),0,1600,645,955,944,3,64,3,,366,,106,19,389
42.201174814999284,42.66219735145569,2020,2020 წლის 31 ოქტომბრის საქართველოს პარლამენტის არჩევნები,ბროწეულა,25-ე სამანქანო-სალიანდაგო სადგური,სოფ. ბროწეულა,,https://archiveresults.cec.gov.ge/results/20201031/#/ka-ge/election_43/prot/2e03e646-710d-41fb-9d6f-0082b42086ae,22,22.58.27,2020_parliamentary_round_1,31.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,#22 მაჟორიტარული ოლქი,majoritarian,2020 წლის საპარლამენტო არჩევნები (ტური 1),0,243,115,128,140,3,13,3,7,67,32,5,5,8
41.802821,44.8233997,2020,2020 წლის 31 ოქტომბრის საქართველოს პარლამენტის არჩევნები,,#107 ბ/ბაღი,გლდანის 6მ/რ,,https://archiveresults.cec.gov.ge/results/20201031/#/ka-ge/election_43/prot/ac941a1b-fb51-45c3-9873-e9c595e96ca5,8,08.10.42,2020_parliamentary_round_1,31.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,#8 მაჟორიტარული ოლქი,majoritarian,2020 წლის საპარლამენტო არჩევნები (ტური 1),0,1135,507,628,585,3,27,2,,264,228,19,9,34
